answer_id,question_id,anon_id,user_file_id,text,directory,is_doublespaced,is_plagiarized,is_deleted
47534,6036,aa3,98676,"'There are three negative effects on children because of Internet overuse, hurting body health, knowing wrong things easily, losing thinking ability.     '",null,0,0,0
47851,6072,aa3,98934,"'I prefer the story called ""The Monster"", which is written by Brian Kelley. I like this story that has potential meaning. Although it is a short and simple story, I can learn different meaning and value from it. The story background is about a tranquil town which is small and closed. It is developed like a fairy tale, and I like this kind of stories.  '",null,0,0,0
47852,6073,aa3,98934,"'The story called ""Happiness"" is too reality to imagine. I do not like the way author described the background. '",null,0,0,0
48045,6078,aa3,99259,"'2. I lived with my parents and my siblings you have met.
3. I had two sisters, who I felt a close connection to, and an older brother.
4. My sisters and I shared a room where we spent nights talking.
5. My brother I hardly ever saw slept on the living room couch.
6. It was a large old couch my father had made himself.
7. My best friend, whose family I loved, lived across the hall.
8. We went to the same school where we both studied English.
9. Mr.Robinson, who everyone was a little afraid of, was our English teacher.
10. After school I worked in a bakery my aunt and uncle owned.
11. They sold delicious bread and cake people stood in line for hours to buy.
12. My brother and sisters, who I miss, live far away now.
13. When we get together we like to talk about the old days when we all lived     
    at home.'",null,0,0,0
48276,6108,aa3,99812,"'Dear Xavi,
I am glad to give you some advice.  I think Pittsburgh is a really good choice for you because this city is selected to be the most livable city in the US.  It is a middle size city where you can both enjoy lush and prosperous.  One of your concerns is the weather; I recommend you come here in spring term or summer term.  Despite being hot in the summer, there are many fantastic places to prevent sunstroke, like falling water.  If you want to participate in fall term, you will meet the thanksgiving big sale.  You don't need to worry about suffering cold winter because you can buy a lot of winter coats in very low price.  Moreover, buying clothes is tax free in this region, what a good attraction!  Otherwise, Pittsburgh is a beautiful river city, and you can have different view from the river cruise.  If you haven't decided to come here, don't hesitate, Pittsburgh is a good place for you to study.
Best,
Joyce
'",null,0,0,0
48328,6118,aa3,100272,"'    World is developing everyday, people now have many high-tech devices in daily lives. For example, the invention of microwave saves a lot of time in cooking. Although people have many time-saving devices in life, they still need to work hard for some reasons. For one reason, people work for money to buy devices which makes life easier: for another, people work for inventing new stuffs to upgrade people's lives. Taking my mother as a example, she is a working mother who works regularly. Last month she bought a cleaning robot which can sweep floor by himself, even when he runs out the battery he can return and charge himself. My mom feels really exciting about this because she doesn't need to clean floor anymore. In the other hand, it costs much money than a broom which takes energy to clean. If my mom didn't have a job, she would not afford this. I think these devices make life better even people need to work for them. '",null,0,0,0
42579,5439,aa5,88446,"'I would like to build a school in a poor part of my country, cause it can change their mind one day when the children there are grow up they can build their own hometown. '",null,0,0,0
42580,5440,aa5,88446,'Decreasing the homework.',null,0,0,0
42581,5441,aa5,88446,'A big problem a lot of students will complain about it!',null,0,0,0
42582,5442,aa5,88446,'If I don't use them I will turn it off.',null,0,0,0
42583,5443,aa5,88446,'roughly 70-90.',null,0,0,0
6450,1002,aa8,23713,"'Jackie Oweis Sawiris, an Arab American director is a n enthusiastic 39-year-old directer. she believed that the film she made could help Jordanian film industry to begin to grow and be able to take part in the international film community and changed the image of Arabs in the U.S., because she thought that showing something is more effective than talking about something. When she was looking for funds for her project of film making she met another Jordanian director, who won the international awards, and made a  film which unites the western and the middle Eastern worlds, and she showed others the spirit of Jordan and its culture. Sawiris thought the movie is the heart of Jordan.  '",null,0,0,0
6616,1037,aa8,24246,"'I met my friend sueyoen while I was reading a textbook in a class. She moved in my town when I was 13 yrs old. When Cristmas came, she made fancy cards for many friends, and I got one. Someday, the whole class were singing a new song, there were just two students who did not know the song. They were us,because the song was for adults. After graduating an elementary school, we met in a highschool, and became best friends. '",null,0,0,0
6942,1076,aa8,24751,"'I met my friend, Sueyeon, while I was reading a textbook in a class. She moved to my town when I was 13 yrs old. When Christmas came, she made fancy cards for many friend, and I got one. Oneday, the whole class sang a new song, there were just two students who did not know the song. they were us because the song was for adults. After graduating from an elementary school, we met in high school and became best friends.'",null,0,0,0
7505,1138,aa8,25364,"'I. I think using a schedule book is a good way to manage time.
   A. take notes
      1. in case you forget things you should do
      2. put things on a right date
   B. plan days in large scale
      1. daily, weekly, monthly schedule
      2. organize things
II. I think making a list of things you should do is a good way to manage time.
   A. less stress - more time to do things
      1. do things one by one
      2. forget things you have already done
   B. set priorities
      1. do things right in time
      2. put more time to the most important thing
III. I think having some time you can think is a good way to manage time.
   A. find convenient place in campus
      1. always moving place to place
      2. too crowded to think'",null,0,0,0
7506,1119,aa8,25365,"'I have thought about taking a Yoga class, because I have wanted to lose weight and to make shape of my body good. However, I changed my mind recently because I heard bad things about Yoga. One of my friends said that the purpose of position of Yoga is calling a ghost inside people. So, I was scared and did not want to take the class. Instead of that, I am thinking about taking a Pilates class. I hope it doesnâ€™t have anything about ghost.  '",null,0,0,0
7642,1092,aa8,25489,"'Donâ€™t tell white lies.
People usually think many things in their ways. Several years ago, Internet chatting is very popular in my country and every young people like college students used it to get a chance to meet somebody. At first, it was good for young people but soon they realized that every person has their own standards. In my friendâ€™s case, she met someone on-line and thought he was very nice guy. He told her that he was a good- looking man and many things in his way. One day, they met each other and my friend was shocked. He was shorter than my friend and too skinny. I donâ€™t think he really thought he is handsome. 
Do spend time getting to know someone on-line.
I really donâ€™t think it is a good idea because the more time, the more expectation. People are usually imagining someone they meet on-line because they canâ€™t see each other. So, they have to rely on letters from their dates and expectation may be growing. One day, they meet each other and were easily frustrated. And, there was even a song about a man who meets a dream girl on-line in my country. The man loves her so much and dream about her every day. Finally, they meet each other and the man run away. He expresses his feeling in this song and sometimes it really happens in my country.
'",null,0,0,0
7643,1119,aa8,25490,"'I have thought about taking a Yoga class, because I have wanted to lose weight and to make shape of my body good. However, I changed my mind recently because I heard bad things about Yoga. One of my friends said that the purpose of position of Yoga is calling a ghost inside people. So, I was scared and did not want to take the class. Instead of that, I am thinking about taking a Pilates class. I hope it doesnâ€™t have anything about ghost.  
resubmit
I have thought about taking a Yoga class because I have wanted to lose weight and to get my body in shape. However, Iâ€™ve changed my mind recently because Iâ€™ve heard bad things about Yoga. One of my friends said that the purpose of Yoga positions is calling ghosts inside people. So, I was scared and did not want to take the class. Instead of that, I am going to take a Pilates class. I hope it doesnâ€™t have anything to do with ghosts. But, today my grammar teacher said Yoga is not bad. So, Iâ€™ve been thinking about taking both classes. For now, I have not decided yet.
'",null,0,0,0
7750,1184,aa8,25585,"'College students are usually very busy during their semester and have not much time to do their homework or important things. So they often forget something and get busy to do it in a very moment and can not do it well. Sometimes, they are spending time without thinking then realize that there was something they should do. It is not just for college studentâ€™s problem but for everyone. Therefore we all should manage our time very well and do their things right, for me, there are three ways to manage time. 
First, I think prioritizing and doing the most important thing last is an efficient way to manage time. If you donâ€™t have orders or priorities, you canâ€™t decide which one is the most important thing to do. So, first thing to do is making your own list you should do and prioritizing in your way, and you can decide according to due dates and importance. In my case, I used to do the most important thing first and sometimes it took too long to finish so I completely forgot other things. One day I was so angry with me because I forgot many things. So, I was trying to save other things and I did every thing mixed with nervous mind. I did one thing and remained it then did the other thing, and I think it made me do poor job. Now, I make my own planner which looks like a small calendar and put everything in it such as homework. And, I make a list from the planner then I decide the most important thing and set priorities with other things. Once, I planned everything which I should do today and do easy and not important things with priorities then I do the most important thing last. In this way, I can have more time to concentrate on the important thing because other things donâ€™t bother me. 
Second, to manage time, planning things before doing something is a good way. Sometimes students are too busy to plan many things they should do. So, they often forget things and lose control time they have. I think they should think first and do something. To plan time, first, they should get up early and make todayâ€™s plan. Unless they have time to think, they can not use time efficiently. In my case, I sometimes got up late and ran to the school of ELI. I didnâ€™t have time to prepare classes and textbooks. For this reason, I feel time is too fast and I was frustrated. To avoid this situation, students should prepare their today. So, I made a sheet which had a time line and wrote down in a large scale then looked at it when I felt killing time. And, the other good thing about making a daily plan is that you can realize your having much time. When I did not make a daily plan, I did not know how to organize things and have dead time. Actually, my friend, Eun-Jin taught me how to make a daily plan. She made a sheet for me and got me to look at my day. At first, it was hard to organize things and write down every detail. However, I tried to make my own plan and now, I can organize things and do them better. 
Finally, to manage time, I think setting time limit for things is important. People often forget time while doing important thing or favorite thing. So, they can not use time efficient and have to do other thing in not enough time. As I mentioned before, prioritizing and planning a day is important, but if you donâ€™t care about time you spend, those are not quite useful for them. To make other things useful, you should decide time limitation for something they usually do. It could be doing homework, playing a game or some other things they enjoy. So, you know the appropriate time you should spend then you can prioritize them and avoid using time inappropriately. For example, I do like to play a game such as Star craft, and sometimes it makes me not to realize time. Even though I planned and prioritized things I should do, I can not have chance to do them. Therefore it is so important to decide time limitation, and I can actually use other time management skill. 
There are many ways to manage time but I think these three steps are crucial. First, you should make your own list and prioritize things in the list. Then, you can make a daily plan according to your prioritized things. Finally, with these two ways, you should decide time limit. As, I mentioned before in my third paragraph, it is most important to care about time you spend and use it appropriately. 
'",null,0,0,0
7826,1169,aa8,25645,"'I think it is reasonable to me because I chose a person who has good smell for me. For example, I feel secure when I smell at my motherâ€™s odor so I was carrying the blanket which had her odor until graduating from middle school. And I think it might influence to choose a mate. Sometimes, people feel comfort when they smell at odor they like and it is up to their favor. Therefore, if they meet someone who has odor which makes them comfortable and secure, they can share their life more easily. So, it can influence their choice of choosing mates. '",null,0,0,0
7921,1215,aa8,25734,"'Before I moved here in U.S.A., I had never worn a bikini. I had been thinking of wearing it though, but every time I had had chance to wear it, I had been hesitated because I had been self-conscious. As a matter of fact, I had never bought it. However, I've changed my mind because I saw many people was wearing it on the field in campus, they were tanning. So I've thinking of wearing it and going to the Sandcastle located in Waterfront. I have not gone there yet but I'm planning to go there this summer with my friend Eun-Jin.'",null,0,0,0
7925,1219,aa8,25738,"'I thought this was homework. 
T.T I could not throw it because Iâ€™ve been working on it for sometime. 
Would you give me a feedback for me? Please..That would be nice for my writing. 
Iâ€™d like to say that the air-conditionerâ€™s place in the classroom in ELI should be changed. Because I always felt I was standing on the north-pole during teachers taught me in the classroom. It was too cold to concentrate on anything but I was freezing to death. On the other hand I think teachers felt warm because the air-conditioner places behind students. One day I was sitting right before the air-conditioner and I felt my hair was flying. Then I start to worry about my head and I think it is too much. So there is one possible solution for both teachers and students, some engineer in University of Pittsburgh move the air-conditioner to other place in class room. 
Write ONE PARAGRAPH which gives an example of why the ELI at the University of Pittsburgh is a good choice for students who are planning to study English in the US.
Iâ€™d like to say that the system of learning English at the ELI is good for students who are planning to study English in the US. Before I moved to U.S.A., I had studied English for a long time but I could not use it well. Now Iâ€™ve been a student of ELI for about 2 month and Iâ€™ve learned many things by different kinds of homework. For example, every homework is related to writing such as grammar, reading, listening, even to speaking. At first it was so hard for me to write a paragraph and I could not avoid it because it was homework. However I think my writing is getting better as I â€˜m working on the homework. In addition I can use many expressions in grammar on my writing. In my country I had studied separately and did not use some expressions at all. At ELI, I can use different things in different classes. 
'",null,0,0,0
8398,1331,aa8,25875,'I didn't know that I would have a chance to be an ELI student',null,0,0,0
8399,1332,aa8,25875,'was planning to go to N.Y.',null,0,0,0
8400,1333,aa8,25875,'I asumed that she has been crying',null,0,0,0
8401,1334,aa8,25875,'I asked her to explain what happend to her before we met',null,0,0,0
8402,1335,aa8,25875,'and I want to introduce to everyone',null,0,0,0
8403,1336,aa8,25875,'and I'm going to buy two more to give my friends',null,0,0,0
8404,1337,aa8,25875,'I was taking a shower',null,0,0,0
8405,1338,aa8,25875,'I picked it up',null,0,0,0
8406,1339,aa8,25875,'I finished my lunch',null,0,0,0
8407,1340,aa8,25875,'I didn't know it was a beautiful building',null,0,0,0
8408,1215,aa8,25876,"'Before I moved here in U.S.A., I had never worn a bikini. I had been thinking of wearing it though, but every time I had had chance to wear it, I had been hesitated because I had been self-conscious. As a matter of fact, I had never bought it. However, I've changed my mind because I saw many people was wearing it on the field in campus, they were tanning. So I've thinking of wearing it and going to the Sandcastle located in Waterfront. I have not gone there yet but I'm planning to go there this summer with my friend Eun-Jin.
resubmit
Before I moved here in U.S.A., I had never worn a bikini. I had been thinking of wearing one though, but every time I had chance to wear one, I hesitated because I was self-conscious. As a matter of fact, I have never bought it. However, I've changed my mind recently because I saw many people wearing them on the field on campus, they were tanning. So, I've been thinking about wearing a bikini and going to Sandcastle, located in Waterfront. I have not gone there, yet but I'm planning to go there this summer with my friend, Eun-Jin. 
'",null,0,0,0
8658,1258,aa8,25936,"'College students are usually very busy during their semester and donâ€™t have much time to do their homework or important things. Then they often forget important things such as homework or quizzes and get busy to do or prepare them in a very moment and canâ€™t do them well. Sometimes, they are spending time without thinking then realize that there was something they should do. It is not just college studentâ€™s problem but everyoneâ€™s. Therefore we all should manage our time efficiently and do our things right, and Iâ€™m going to talk about three steps we can follow to plan our days and explain why each steps are important and efficient.
First step to manage time is making a list. Sometimes there are so many things going on your classes and you may easily forget a certain thing. Even though you have good memory, you canâ€™t memorize everything. And that is the one thing good about making a list. The other good thing about making a list is that you can aware of everything you should do by scanning it. Of course, without a list, you can think of many things in your mind but sometimes, it can be wrong and takes long time compared to scanning a list. To make a list right, you have to carry a small note or schedule book and take notes on it to make sure you didnâ€™t miss anything you should do then categorize every detail from your note or schedule book. For example, Iâ€™m a student of ELI and Iâ€™m taking 5 classes. Each class has different homework or dates of quizzes, so I made a sheet in order to write down homework and quizzes on it and it is divided into 5 parts because I have 5 classes. Once I make the sheet, I can use it to make a list. Thus, it didnâ€™t take long time to start doing homework or preparing quizzes because I knew I wouldnâ€™t miss anything, and how many things I should do by scanning the list. 
Second step to manage time is prioritizing from the list. If you donâ€™t have orders or priorities, you canâ€™t decide which one is the most important thing to do. So, first thing to do is prioritizing in your way, and you can decide according to due dates and importance. In my case, I used to do the most important thing first and sometimes it took too long time to finish so I completely forgot other things. One day I was so angry with myself because I forgot many things. So, I did one thing and left it unfinished then did the other thing, and I think it made me do poor job. Now I decide everything which I should do in a day and do easy and not important things with priorities then I do the most important thing last. In this way, I can have more time to concentrate on the important thing because other things donâ€™t bother me. 
Final step to manage time is planning a day. Sometimes students are too busy to plan many things they should do. So, they often forget things and lose control of time they have. Unless they have plan in a day, they can not use time efficiently. In addition, they can realize they have much time to do many things. To plan time, you can divide a day into many parts, in my opinion, 3 parts are efficient to plan a day because we all have time to eat daily meal. Then you can put usual things into 3 parts such as jogging, having a QT, or taking a bus. Finally you can decide which thing in your prioritized list you made before should go in 3 parts. In my case, I sometimes get up late and run to the school of ELI. When I was late, I was easily frustrated because I didnâ€™t have time to prepare classes and textbooks. But, once I made a sheet which has 3 parts like I mentioned before and wrote down usual things, I could look at it and think about my daily plan quickly, so I could start my class with prepared mind.   
There are many ways to manage time but I think these three steps are crucial. First, you should make your own list and prioritize things from the list. Then, you can make a daily plan according to your usual things and prioritized things. In this way you wouldnâ€™t miss anything, you can concentrate on the most important thing, and you can prepare your day more easily. 
'",null,0,0,0
9241,1341,aa8,26599,"'Seal pups are taken care of by their mothers until the mothers stop giving milk to them. Many mother seals travel together to get to the place of chosen area, the Gulf of St. Lawrence, where they can raise their pups before they bore their babies. Seal pups are very small when they are born in few days. At first, they are coated white hairs and that help pups warm. Few weeks later, the hairs take apart from pups; we can see silvery grey coat with black spot, then the coat grow as they are growing. When they completely grow, mother seals got their pups to stop having milk from them and leave them. After mother seals leave their pups and meet male seals to mate, they go back to Greenland where they come from. Meanwhile seal pups lie together on the ice and wait until it melts. They sometimes call their mothers but get used to being without mother, then they also go to Greenland. Usually seals live for 30 yrs and they meet many dangerous creatures which want to eat them but most of all, humans are extremely harm creature for them. '",null,0,0,0
9261,1358,aa8,26608,"'When I came to Pittsburgh in U.S., it was cold even if it was May. I was frustrated because I heard that I didnâ€™t need long sleeved clothing or jacket. It was winter for me to live here. Then I met many strange people for me, sometimes they made me surprised or interested. So, Iâ€™d like to talk about three of them and why I was so surprised at them in my essay.  
First, I was so surprised because homeless people followed others to get money. After 3 days, arriving at here, I met one homeless guy and he asked me for money so I gave 2 dollar to him. Then I walked again but he was following me and asked me for certain amount of money again. I was freaked out because I havenâ€™t seen homeless person like him before and I was alone when I met him. In my country, we can meet homeless people in the certain places such as at the entrance of subway or bus station and they are just sitting there or playing musical instruments to get money from others. Sometimes they get into a bus and sell small things with expensive cost but never follow others. Nowadays I always prepare some money to give them and when I meet them, I give it and run away. Even if it looks like ridiculous I would do that because I donâ€™t have enough money to spend.   
Second, I was surprised because so many people are running everywhere. After I got used to my neighborhood and cold weather was slightly gone, I could see some people running along the load in the middle of the day and I was wondering â€œwhy are they running on the load not in a park or gym?.â€ I thought they are just few but it was very interesting for me. Then I saw there were many people running and realized that it was just about the cold weather; what I mean is they didnâ€™t run because it was cold outside. In my country, to run, we have to go special places such as park, liver side or gym and especially we donâ€™t run in the middle of the day. I think there is no reason for not running on the load in the middle of the day, we just donâ€™t do it. So, one day I tried running to get to University of Pittsburgh from my home in the middle of the day, and it took 30 minutes. Then I felt so great because I could see many beautiful houses and realized why they run along the load. 
Finally, I was shocked because there were so many people who tan their skin wearing bikinies on the field on campus. By the time I start going to ELI in University of Pittsburgh, I didnâ€™t know people tan their skin everywhere but I knew people like to tan their skin in U.S. because I watched many American movies and dramas. However people in movies or dramas were usually going to the beauty shop or the beach to tan their skin so I didnâ€™t know I could see them on the field wearing bikinies. Sometimes I still donâ€™t get used to it because Iâ€™ve never seen it before in my country. As a matter of fact, Iâ€™ve always wanted to wear one but I didnâ€™t have courage to wear it. After I saw them I feel like I could try to wear it but I would never tan my skin on the field but on the beach or outside swimming pool.  
Iâ€™ve been talking about three most surprising people for me and sometimes they made me puzzled or interested but I like them. There is an old proverb for adaptation; â€œWhen in Rome, do as Romans doâ€. As a foreigner, there are many things I have to adapt but so far I think Iâ€™ve been doing well. 
'",null,0,0,0
9310,1342,aa8,26620,'I usually think about nothing because I feel like I'm going to throw up when an airplane takes off.',null,0,0,0
9311,1343,aa8,26620,"'Several days ago, I found out how to change the color of main board in computer. I usually did that with many clicks but one of my friends taught me and I tried it out at home. '",null,0,0,0
9312,1344,aa8,26620,'I found out about ELI when I sat down and talk with someone who attended ELI in the church. ',null,0,0,0
9313,1345,aa8,26620,'I really donâ€™t know why they do that. I think they call consultants when they have something they canâ€™t figure out. ',null,0,0,0
9314,1346,aa8,26620,"'Doing things without a plan makes us to solve a problem because sometimes major problem doesnâ€™t show up at first. 
'",null,0,0,0
9315,1347,aa8,26620,'Parents do that because they want their children to look for more important things.',null,0,0,0
9316,1348,aa8,26620,'I donâ€™t know how to do that but Iâ€™d like to try it out and figure out how to do that.',null,0,0,0
9317,1349,aa8,26620,'I sing a song loudly and it sometimes cheers me up. ',null,0,0,0
9318,1350,aa8,26620,"'At first, I look at it very carefully and look it over by its color. Green one is usually better than yellowish one. '",null,0,0,0
9319,1351,aa8,26620,"'First of all, Iâ€™d like to hang up a curtain and pick out a bed. Finally, Iâ€™d like to hang up a big watch.'",null,0,0,0
9385,1358,aa8,26824,"'When I came to Pittsburgh in U.S. about one year ago, it was cold even if it was May. I was frustrated because I heard that I didnâ€™t need long sleeved clothing or jacket. It was winter for me to live here. Then I met many strange people for me, sometimes they made me surprised or interested. So, Iâ€™d like to talk about three of them and why I was so surprised at them in my essay.  
First, I was so surprised because homeless people followed others to get money. After 3 days, arriving at here, I met one homeless guy, and he asked me for money so I gave 2 dollar to him. Then, I walked again but he was following me and asked me for certain amount of money again. I was freaked out because I havenâ€™t seen homeless person like him before, and I was alone when I met him. In my country, we can meet homeless people in the certain places such as at the entrance of subway or bus station, and they are just sitting there or playing musical instruments to get money from others. Sometimes, they get into a bus and sell small things with expensive cost but never follow others. Nowadays, I always prepare some money to give them. When I meet them, I give it and run away. Even if it looks like ridiculous I would do that because I donâ€™t have enough money to spend.   
Second, I was surprised because so many people are running everywhere. After I got used to my neighborhood and cold weather was slightly gone, I could see some people running along the load in the middle of the day and I was wondering â€œwhy are they running on the load not in a park or gym?.â€ I thought they were just few but it was very interesting for me. Then, I saw there were many people running and realized that it was just about the cold weather; what I mean is they didnâ€™t run because it was cold outside. In my country, to run, we have to go special places such as park, river side or gym, and especially we donâ€™t run in the middle of the day. I think there is no reason for not running on the load in the middle of the day. We just donâ€™t do it. So, one day, I tried running to get to University of Pittsburgh from my home in the middle of the day, and it took 30 minutes. Then, I felt so great because I could see many beautiful houses and realized why they run along the load. 
Finally, I was shocked because there were so many people who tan their skin wearing bikinies on the field on campus. By the time, I started going to ELI in University of Pittsburgh about two months ago, I didnâ€™t know people tan their skin everywhere but I knew people like to tan their skin in U.S. because I watched many American movies and dramas in my country. However people in movies or dramas were usually going to the beauty shop or the beach to tan their skin so I didnâ€™t know I could see them on the field wearing bikinies. Sometimes, I still donâ€™t get used to it because Iâ€™ve never seen it before in my country. As a matter of fact, Iâ€™d always wanted to wear one but I hadnâ€™t have courage to wear it. After I saw them I felt like I could try to wear it but I would never tan my skin on the field but on the beach or outside swimming pool.  
Iâ€™ve been talking about three most surprising people for me and sometimes they made me puzzled or interested but I like them. There is an old proverb for adaptation; â€œWhen in Rome, do as Romans doâ€. As a foreigner, there are many things I have to adapt but so far, I couldnâ€™t get used to people who were tanning their skin on the field on campus.  
'",null,0,0,0
9624,1358,aa8,27068,"'When I came to Pittsburgh in U.S. about one year ago, it was cold even if it was May. I was frustrated because I heard that I didnâ€™t need long sleeved clothing or jacket. It was winter for me to live here. Then, I met many strange people for me, sometimes they made me surprised or interested. Therefore, Iâ€™d like to talk about three types of people that I have seen and why I was so surprised by them in my essay. 
First, I was surprised by homeless people because they follow others to get money. After 3 days, arriving at here, I met one homeless guy, and he asked me for money so I gave 2 dollar to him. Then, I walked again but he was following me and asked me for certain amount of money again. I was freaked out because I havenâ€™t seen homeless person like him before, and I was alone when I met him. In my country, we can meet homeless people in the certain places such as at the entrance of subway or bus station, and they are just sitting there or playing musical instruments to get money from others. Sometimes, they get into a bus and sell small things such as gum or pen with expensive cost but never follow others. Nowadays, I always prepare some money to give them. When I meet them, I give it and run away. Even if it looks like ridiculous I would do that because I donâ€™t have enough money to spend. 
Second, I was surprised by runners because they are running everywhere. After I got used to my neighborhood and cold weather was slightly gone, I could see some people running along the load in the middle of the day and I was wondering â€œwhy are they running on the load not in a park or gym?.â€ I thought they were just few but it was very interesting for me. Then, I saw there were many people running and realized that it was just about the cold weather; what I mean is they didnâ€™t run because it was cold outside. In my country, to run, we have to go special places such as park, river side or gym, and especially we donâ€™t run in the middle of the day. I think there is no reason for not running on the load in the middle of the day. We just donâ€™t do it. Thus, one day, I tried running to get to the University of Pittsburgh from my home in the middle of the day, and it took 30 minutes. Then, I felt so great because I could see many beautiful houses and realized why they run along the load. 
Finally, I was shocked by tanning people because they are tanning their skin wearing bikinis on the field on campus. By the time, I started going to ELI in the University of Pittsburgh about two months ago, I didnâ€™t know people tan their skin everywhere but I knew people like to tan their skin in U.S. because I watched many American movies and dramas in my country. However people in movies or dramas were usually going to the beauty shop or the beach to tan their skin so I didnâ€™t know I could see them on the field wearing bikinis. Sometimes, I still donâ€™t get used to it because Iâ€™ve never seen it before in my country. As a matter of fact, Iâ€™d always wanted to wear a bikini but I hadnâ€™t have courage to wear one. After I saw them I felt like I could try to wear one but I would never tan my skin on the field but on the beach or in the outside swimming pool. 
Iâ€™ve been talking about three most surprising people for me and sometimes they made me puzzled or interested but I like them. There is an old proverb for adaptation; â€œWhen in Rome, do as Romans doâ€. As a foreigner, there are many things I have to adapt but so far, I couldnâ€™t get used to people who were tanning their skin on the field on campus.
'",null,0,0,0
9729,1445,aa8,27338,"'When I came to Pittsburgh in U.S. about one year ago, it was cold even though it was May. I was frustrated because I heard that I didnâ€™t need long sleeved clothing or jacket. It was winter for me to live here. Then, I met many strange people for me, sometimes they made me surprised or interested. Therefore, Iâ€™d like to talk about three types of people that I have seen and why I was so surprised by them in my essay. 
First, I was surprised by homeless people because they follow others to get money. After 3 days, arriving at here, I met one homeless guy, and he asked me for money so I gave 2 dollar to him. Then, I walked again but he was following me and asked me for certain amount of money again. I was freaked out because I havenâ€™t seen homeless person like him before, and I was alone when I met him. In my country, we can meet homeless people in the certain places such as at the entrance of subway or bus station, and they are just sitting there or playing musical instruments to get money from others. Sometimes, they get into a bus and sell small things such as gum or pen with expensive cost but never follow others. Nowadays, I always prepare some money to give them. When I meet them, I give it and run away. Even if it looks like ridiculous I would do that because I donâ€™t have enough money to spend. 
Second, I was surprised by runners because they are running everywhere. After I got used to my neighborhood and cold weather was slightly gone, I could see some people running along the load in the middle of the day and I was wondering â€œwhy are they running on the load not in a park or gym?.â€ I thought they were just few but it was very interesting for me. Then, I saw there were many people running and realized that it was just about the cold weather; what I mean is they didnâ€™t run because it was cold outside. In my country, to run, we have to go special places such as park, river side or gym, and especially we donâ€™t run in the middle of the day. I think there is no reason for not running on the load in the middle of the day. We just donâ€™t do it. Thus, one day, I tried running to get to the University of Pittsburgh from my home in the middle of the day, and it took 30 minutes. Then, I felt so great because I could see many beautiful houses and realized why they run along the load. 
Finally, I was shocked by tanning people because they are tanning their skin wearing bikinis on the field on campus. By the time, I started going to ELI in the University of Pittsburgh about two months ago, I didnâ€™t know people tan their skin everywhere but I knew people like to tan their skin in U.S. because I watched many American movies and dramas in my country. However people in movies or dramas were usually going to the beauty shop or the beach to tan their skin so I didnâ€™t know I could see them on the field wearing bikinis. Sometimes, I still donâ€™t get used to it because Iâ€™ve never seen it before in my country. As a matter of fact, Iâ€™d always wanted to wear a bikini but I hadnâ€™t have courage to wear one. After I saw them I felt like I could try to wear one but I would never tan my skin on the field but on the beach or in the outside swimming pool. 
Iâ€™ve been talking about three most surprising people for me and sometimes they made me puzzled or interested but I like them. There is an old proverb for adaptation; â€œWhen in Rome, do as Romans doâ€. As a foreigner, there are many things I have to adapt but so far, I couldnâ€™t get used to people who were tanning their skin on the field on campus.
'",null,0,0,0
10649,1413,aa8,27548,"'I think it is reasonable to see the scrap trade show us the global economy because we could follow the destination of the scrap, and we could actually see the meaning of the trash to China. I think â€œtradeâ€ means give and take and there are two countries which actually do that. U.S sells their trash to China and China sells the product made from it. Therefore, we could see the value of the scrap when it was sold by tracking it and we could understand the trade between U.S and China from the scrap trade.'",null,0,0,0
10650,1511,aa8,27549,"'I think it is strange to throw away something still in usable condition. For, there are many people who need it. Especially, in Pittsburgh we can not easily predict when it rains, so it-something you throw away could be wet and become really not useful thing anymore. Therefore I think if you donâ€™t want something anymore, youâ€™d rather give someone need it or charities. '",null,0,0,0
