answer_id,question_id,anon_id,user_file_id,text,directory,is_doublespaced,is_plagiarized,is_deleted
484,50,ge3,8689,"Subcultures Within Societies    In Taiwan , there is one kind of original natives .They are different from Taiwaness.Their characteristics by birth are similar in many ways. For example , they have good singing voice , beautiful looks,black skin and they dance well. Most of these natives live in the deep mountains . It is far from the city .Therefore,they usually donâ€™t have many opportunities to study. In some villages , there sre no schools,so they do not have the chance to go to school . Then, they also have a difficult life. For instance , they always worry about natural disasters,like floods, earthquakes,landslides,etc.Because they donâ€™t have enough money to buy or build a hard and safe house. Even though they donâ€™t have a rich life , but they are always optimistic to face everything in life .",,0,0,0
485,43,fj4,8690,"we buy apples in bulk.the image is about sun set.the men is unique.",,0,0,0
486,43,fb3,8691,overstate: My teacher overstated the going to bassball games.,,0,0,0
487,43,ak0,8692,"-unique: my friend Ahmad is a unique person.-promote: Producers usually promote for their product , by putting ads on t.v ,magazines.-deceptive: some ads are deceptive .",,0,0,0
488,43,an9,8693,"My studying English approach isn't good, so I need to change it.",,0,0,0
489,43,eq0,8694,"commercial:Today there are many methods for commercial in TV.recrite:If you lay off your empployy, you should recrite others for your company.",,0,0,0
490,43,av8,8695,"1.Water, sunshine and air are the most essential living elements for human beings.2.Donâ€™t easily believe in deceptive ads.3.A.I. is the most sophisticated technology nowadays.",,0,0,0
491,43,bt1,8696,"exagerateHe told me that with out exagerate.",,0,0,0
492,44,gc5,8698,"screw, interval, concurrent, dence anticipate,bulk, approach, recruit, immediate, point, I need bulk baggage for my long travel to Africa.A big car approached very fast and after that it crashed the wall.The new commpany made a new agreement with famous Human Resources Company about recruiting new staff.",,0,0,0
493,44,gy3,8699,"vote   persevereprohibit",,0,0,0
494,44,gq4,8700,"1. interpret:I went to the museum yerterday, and it was difficult to interpret the modern art paints.2. challenge:Security is the most important challenge for the next government in United States.3. Notice:When I arrived to my home, I noticed that somebody had stolen my apartment",,0,0,0
495,44,bo8,8701,"illustration:The math textbook has many clearly illustrations that can make me understand what it means easily.gather:The painting store gathers many famous paintings in the world.challenge:Teacher always hope students to show their challenge in the class.",,0,0,0
496,44,gj4,8702,"Sophistecated:Today's cars has very sophistecated instruments.Deceptive:Computers advertisments are sometimes deceptive and include tricky points.Accomplish:By 2010, I will have accomplished my bachelor degree.",,0,0,0
497,44,bt2,8703,"Point(n): when I think about something I get the same point that my roommate gets.Client(n): Sometimes it is helpful to be client becasue you may have a lot of things that you want to ask about.Overstate(v): a lot of markts overstate about hteir stuff, and they put someone to ask to attracte people to buy their stuff.",,0,0,0
498,44,eu6,8704,"Reading 1. Word : magazineJakeTribune is the most popular magazine in Pittsburgh. Reading 2. complex Word : complexWhat a compplex system!Reading 3. sceneThe mountain has z beautiful scene.",,0,0,0
499,45,gl6,8705,"My friend and I	My friend and I GOT TOGETHER ten years ago. He is my sun of motherâ€™s friend. Actually, he is older than me 3 years so we hadnâ€™t attended any school together. Usually we CALL each other IN if there was a problem. Some times I LET him OFF when he GETS TO me. Also we FIGURE OUT some solutions for our problems. When I was in the university he CLEARS some academic information UP for me. When we call each other after us GETS OFF the phone we tell very stupid things. Lately, he got married. He is a banker now and he CARRIES ON his career. He GOT THOUGH WITH his master degree. Before I come to here I had WORKING OUT with him in the GYM.",,0,0,0
500,45,gl6,8706,"My friend and IMy friend and I GOT TOGETHER ten years ago. He is my sun of motherâ€™s friend. Actually, he is older than me 3 years so we hadnâ€™t attended any school together. Usually we CALL each other IN if there was a problem. Some times I LET him OFF when he GETS TO me. Also we FIGURE OUT some solutions for our problems. When I was in the university he CLEARS some academic information UP for me. When we call each other after us GETS OFF the phone we tell very stupid things. Lately, he got married. He is a banker now and he CARRIES ON his career. He GOT THOUGH WITH his master degree. Before I come to here I had WORKING OUT with him in the GYM.",,0,0,0
501,51,az5,8763,My aprtment is very big and wonderful place.,,0,0,0
502,52,az5,8763,I go to bed at 12o'clock.,,0,0,0
503,53,az5,8763,My favorite color is black and white.,,0,0,0
504,54,az5,8763,Octobor 1st.,,0,0,0
505,55,az5,8763,I have long hair and short finger.,,0,0,0
506,44,gy3,8764,"vote: verb   We will vote our class monitor.   persevere: verb    He persevered his principle from beginning to end.prohibit: verb    This place was prohibited to enter.",,0,0,0
507,51,di1,8765,My    apartment    is   a   white    and    big    building.,,0,0,0
508,52,di1,8765,I   go  to   bed    at   2    o 'clock .,,0,0,0
509,53,di1,8765,My    favorite   color   is     red .  blue    and    purple.,,0,0,0
510,54,di1,8765,Today  is   October    3th   .,,0,0,0
511,55,di1,8765,My     personality     is     calm   .    talkative   .    easy-going   .    and    a     little     careless  .,,0,0,0
512,51,fv7,8766,My house is a small residence and around there is quiet.,,0,0,0
513,52,fv7,8766,I usually go to bed from 11 to 12 o'clock.,,0,0,0
514,53,fv7,8766,My favorite color is green.,,0,0,0
515,54,fv7,8766,It's 10/2/06.,,0,0,0
516,55,fv7,8766,"I'm active but sometimes shy.I like sweet and nutritive food.",,0,0,0
517,51,dj6,8767,The view from the window is very pure and beautiful.,,0,0,0
518,52,dj6,8767,I go to bed about 12 o'clock.,,0,0,0
519,53,dj6,8767,I like white color.,,0,0,0
520,54,dj6,8767,today is october 2.,,0,0,0
521,55,dj6,8767,I have a good height and the cute bangs.,,0,0,0
522,58,az5,8768,Lily is a studennt. She is from Taiwan.,,0,0,0
523,59,az5,8768,"Because, she wants to learn Emglish.So,she writes English on journal.",,0,0,0
524,60,az5,8768,"She was unhappy on Oct,20 because she barely understood him when a man spoke to her in bus.",,0,0,0
525,61,az5,8768,"She was happy on Oct.27 because she made the other country friends.So, they are going sightseeing.",,0,0,0
526,51,az5,8769,My aprtment is a very big and wonderful place.,,0,0,0
527,52,az5,8769,I go to bed at 12o'clock.,,0,0,0
528,53,az5,8769,My favorite color is black and white.,,0,0,0
529,54,az5,8769,Octobor 1st.,,0,0,0
530,55,az5,8769,I have long hair and short fingers.,,0,0,0
531,58,fv7,8770,"She arrived in New York two weeks ago.She's a student and she's from Taiwanese.",,0,0,0
532,59,fv7,8770,Because her teacher says it is a good way for her to practice writing in English.,,0,0,0
533,60,fv7,8770,She was unhappy because her english is hopeless.,,0,0,0
534,61,fv7,8770,"She was happy because she went to a school party last Friday and it was a lot of fun.She talked with many friend and they are going sightseeing together this weekend.",,0,0,0
535,58,fv7,8771,"She arrived in New York two weeks ago.She's a student and she's from Taiwane.",,0,0,0
536,59,fv7,8771,Because her teacher says it is a good way for her to practice writing in English.,,0,0,0
537,60,fv7,8771,She was unhappy because her english is hopeless.,,0,0,0
538,61,fv7,8771,"She was happy because she went to a school party last Friday and it was a lot of fun.She talked with many friend and they are going sightseeing together this weekend.",,0,0,0
539,62,az2,8772,"The downtown area of Decasia is rapidly decaying. Many of the stones are moving out such as Roseâ€™s Giant Boutique, Shankâ€™s Menâ€™s clothing store. Some of the buildings are unsightly. There are many â€œThe Killersâ€ù painting on buildings and Heartland Department storeâ€™s windows were shattered by stores. Also, the street is in bad shape. There are forty potholes on Main Street and a pawnshop opened on December. In addition, several sleazy places have opened up. The elegant Chandler Theater closed down on April and an adult movie theater opened there. So people start to worry about that and they need some plan to make downtown thrive.",,0,0,0
540,56,fj4,8773,"I have lived in an apartment with my husband.  Our apartment is big and sunny.  We always feel cozy at home.  We threw away the old furniture in the apartment.  We laid out our apartment with some furniture these we picked out from yardsell.  We moved around the bed, made our bedroom to look bigger.  We hung up light green curtains.  It let us feel vivid at home.",,0,0,0
541,56,fj4,8774,"I have lived in an apartment with my husband.  Our apartment is big and sunny.  We always feel cozy at home.  We THREW AWAY the old furniture in the apartment.  We LAID OUT our apartment with some furniture these we PICKED OUT from yardsell.  We MOVED AROUND the bed, made our bedroom to look bigger.  We HUNG UP light green curtains.  It let us feel vivid at home.",,0,0,0
542,62,az8,8775,"Topic sentence: The downtown area of Decasia is rapidly decaying after the businesses move out.Before the area of Decasia was a heartland town in Illinois, but now it has changed. Because a new Town Mall shopping center has been built, there are many of the stores are moving out to the Town Mall or around it. For example, the Roseâ€™s Gaint Boutique and Heartland Department moved to the Town Mall, also Shankâ€™s Menâ€™s Clothing Stores moved to the Town Mall in the suburbs. So some of the stores lack of business, they had to close down, such as the elegant Chandler Theater and famous Chez Pierre restaurant. Furthermore, some of the buildings were unsightly because drawing the bad pictures or words. After that, people are unwilling to come over there. Then the government wonâ€™t spend money to recover itsâ€™ streets. The streets are gradually falling in bad shape by the potholes that make bus service discontinued. After all of the elegant stories moved out or close down, several sleazy places had opened up. For instance, an â€œadultâ€ù (pornographic) bookstore, an â€œadultâ€ù movie theater and a pawnshop have opened.  Finally the downtown area of Decasia is rapidly decaying after the businesses move out.",,0,0,0
543,62,eh9,8776,"The downtown area of Decasia is rapidly decaying. Many of the stores are moving out. For example, in January, Rose's Giant Boutique and Heartland Department Store moved to the Town Mall shopping center. In August, Shankâ€™s Menâ€™s Clothing Store moved there too. Several sleazy places which make the downtown decay have opened up. For instance, an ""adult""(pornographic) bookstore moved into the building formerly occupied by Rose's Giant Boutique at March 19. In September, an ""adult"" movie theater opened at the old Chandler Theater which was elegant and closed down in April. A pawnshop opened where Chez Pierre which was a famous restaurant and closed down for lack of business in May used to be at December 1. As time goes by, the street is getting worse in bad shape. Thirty-six potholes were counted on Main Street in February, forty potholes were counted after about 4 months. To make the downtown more miserable, bus service was discontinued. Some of the buildings have become unsightly. The remains of Booliesâ€™s Restaurant which was destroyed by fire in February were condemned at August 1. In November, all of the windows of the old Heartland Department Store were shattered by stones.",,0,0,0
544,51,db9,8777,My big apartament is clean. Has two windows in my clear and gorgeos apartament.,,0,0,0
545,52,db9,8777,"Every day I try to go early at bed, but when I look my watch, today is tomorrow.",,0,0,0
546,53,db9,8777,"My favorite color is blue, because I'm a sailor, and blue are the color the Sky and the Ocean.",,0,0,0
547,54,db9,8777,"Today is October, 2nd, 2006.",,0,0,0
548,55,db9,8777,I'm young and tall man.,,0,0,0
549,43,gv3,8778,"1.The teacher promotes the new activity by low price.2.Watching TV is a good approach to learn English.3.This speaker gives us a good illustration to explain his idea.",,0,0,0
550,62,ea7,8779,"The town of Decasia, located in Illinois is going down, there are many changes such as main street is destroyed, bus service has many problems and some stores are closed. First of all, by Febraury 1 on main street thirty six potholes were counted and in June 15 increased to forty potholes.Second,the public transportation is not working because bus service was discontinued and for this reason if people want to go to downtown, they should take a taxi.Finally, business and art are totally different because many stores moved to another place like Town Mall shopping center,important theaters were closed and an adult movie theater opened at the old Chandler Theater.",,0,0,0
551,58,db9,8780,She is from Taiwan.,,0,0,0
552,59,db9,8780,"Her teacher say, writing a journal is good for practice her English, and write about the experience in the USA.",,0,0,0
553,60,db9,8780,"In October 20, Lily was unhappy, because she don't understand the man on bus. She don't have american friends and she was homesick. She missed her friends and her family",,0,0,0
554,61,db9,8780,"In October 27, She is happy, because she went at party, talking with japanese e italian friends, the japanese invited to writing for the studant newspaper.",,0,0,0
555,56,en2,8781,"I usually spend spare time in my home. First, when I enter my room I always TURN ON the radio. The reasons are I donâ€™t have TV, and I want to improve my listening skill. Sometimes my feeling BRING me DOWN I used to TURN it UP the radio volume. Second I like to ASK my friend OVER so I usually GET TOGETHER with them in my home. Then we PICK food OUT. What will we eat sometimes we FIND recipe OUT at internet because I usually meet international friend so we have many kind of choice itâ€™s on of my pleasure in Pittsburgh",,0,0,0
556,51,cb9,8782,My partment is big and beautiful.,,0,0,0
557,52,cb9,8782,I go to bad 11 p.m,,0,0,0
558,53,cb9,8782,My favorite color is blue.,,0,0,0
559,54,cb9,8782,Today is 10-2-2006.,,0,0,0
560,55,cb9,8782,I am neat and clam.,,0,0,0
561,45,en2,8783,"I usually spend spare time in my home. First, when I enter my room I always TURN ON the radio. The reasons are I donâ€™t have TV, and I want to improve my listening skill. Sometimes my feeling BRING me DOWN I used to TURN it UP the radio volume. Second I like to ASK my friend OVER so I usually GET TOGETHER with them in my home. Then we PICK food OUT. What will we eat sometimes we FIND recipe OUT at internet because I usually meet international friend so we have many kind of choice itâ€™s on of my pleasure in Pittsburgh",,0,0,0
562,56,en2,8784,,,0,0,0
563,51,fm1,8785,My apartment is beautiful and comfortable.,,0,0,0
564,52,fm1,8785,I go to bed at 12:00 A.M. every day.,,0,0,0
565,53,fm1,8785,My favorite color is blue.,,0,0,0
566,54,fm1,8785,Today is 10-02-06,,0,0,0
567,55,fm1,8785,Iam neat and clean.,,0,0,0
568,48,dl5,8786,"RCS: chapter 6REASONS TO GO COLLEGE                 Colleges and universities are places where students can learn more and can gain new knowledge and experience.  Why do most people attend colleges? Different people have different answers to this question.  However, there are many people who want to go to a university or a college every year and they decide to do so for many reasons.  I believe that they attend because they are preparing for their futures.  There are three common reasons: (1) to prepare for a career (2) to increase their overall knowledge (3) and to get new experience.                Higher education is a necessary step for any person who wants to start a career in any major or area, especially nowadays.  It is very important for young people to attend college or university and receive a formal degree. If they do not have a good educational background, they will not have get a good opportunity to begin a career or even perhaps find a job.  Finding a good job is becoming more difficult day by day because the population and technology in the world have  increased so quickly.  So colleges and universities can provide students the new skills to meet the requirements of a career in this competitive world.                 Also, students attending a university or a college can increase their knowledge in subjects they are interested in.  For many people this is perhaps the primary reason to go to college.  There are many excellent professors and experts who can give plenty of knowledge across many subjects.  For many people this may be another source of knowledge in addition to what they have learned from their families. This extra knowledge from a university or a college will be very useful for life and employment. Attending college or university produces a well-rounded person.               Other people want to go to college or university because they decide to live a new, different, and exciting life.  For example, meeting new people and spending time at university activities will be new experiences for college students. Some students go far from their families and some even go abroad to another culture totally different from their native countries. Universities can support young people in an environment where the students can communicate and discuss many topics such as literature, the goals of life, art and emotions which may have been difficult to discuss in their pre-university lives. So it is a special experience for young people to live and to study in a college or a university.                          In conclusion, there are several reasons to attend college or university.  However, I chose to attend college to increase my knowledge and to get a special experience that will better prepare me for a career. Career advancement partly depends on your knowledge and your experience in different stages of life. College can provide this wealth of knowledge and experience.",,0,0,0
569,23,cb9,8787,Because in the Pittsburgh there is strong University and Pittsburgh is beautiful city.,,0,0,0
570,24,cb9,8787,Buy the winter clothes before you came to Pittsburgh because different the weather.The better things befor you came to Pittsburgh learn the law.,,0,0,0
571,25,cb9,8787,When you feel the homesick read the book and watch the TV.,,0,0,0
572,48,az4,8788,"The way of grading students differs from one place to another, sometimes from one professor to another. Grading affects the students a lot. Thatâ€™s why it's important to know how your professor grades your work at the beginning of the term. Either he grades on exam only or both on exam and participation. Some professors think that grading students on the exams only is the best way for grading; others think that participation is important, too. I think that dividing the grades into exams and participation is the best way. It gives the students the opportunity to get good grades, they will be relaxed, and it will encourage them to search for extra information.By grading the students by their exams and participation, the professor will give the students more chance to get good grades. However, participating in class will help the students in their lives a lot, they will be more confident when they graduate. Dividing the grades is better for the students, because if they fail in one test they can make-up in the other tests.The second reason which I think dividing grades between two things is better is that it will let the students more comfortable. Since they know that they have to study every day, but at the same time they will not be stressed about a final exam. Therefore, they will study more and they will gain more knowledge. 	To have more information about a certain subject and to know how to discuss it in front of others, which is difficult for some people, is one of the reasons why participation is important. Participation will help the students to talk in front of others even if it is difficult, but they have to since they will get grades on it.From my own experience, I think that participation is important. When I take classes with a professor who divides the grades, I usually get a higher grade than the subjects in which the professor depends on the exams only. I feel that I understand the subject very well because I have to study every day and I have to prepare the lesson to participate with the professor.    Finally, I think that grading students by exams and participation is more effective for them. It will help them to get good grades and it will be one of the reasons why they will love the course. They will be more comfortable while studying. The last thing is that the student will benefit from this way of grading by knowing how to talk in front of others without difficulty.",,0,0,0
573,58,fp9,8789,"Lily is a student for learn to English. She is from Taiwan.",,0,0,0
574,59,fp9,8789,"Because, It is good way for her to practice writing in English, and to write about my experience here in the U.S.",,0,0,0
575,60,fp9,8789,"She was so embarrassed on Oct. 20. She thanks that her English isn`t improving faster. \\Sometimes, She can`t understand her classmate very well.",,0,0,0
576,61,fp9,8789,"She was happy on Oct. 27. She went to a school party. She met new friends. She talked about our country. they are going sightseeing together. Also, Kenji who Japanese guy wants me to write for the student newpaper here at school.",,0,0,0
577,62,am8,8790,"A year of a destroy the downtown in the DecasiaThe downtown of Decasia is the big city, it had many places to shop.Beginning of the year; Rose's Giant Boutique and Heartland and Department moved to shop there. It was the center to shop. A lot of companies and restaurants wanted to open. February, it began to occur a bad situation. For example,some restaurants were an arson and some building painted with a pornographic.So many companies must move to the suburbs because they worried their life and business.Many businesses,the windows were shattered by a stone.Furthermore,the Main Street had more thanforty potholes, s the downtown has less businesses and population live.It looks like an abandoned city.",,0,0,0
578,51,fp9,8791,My cousin`s apartment is a very clean and beautiful place.,,0,0,0
579,52,fp9,8791,I usually go to bed at 1:00 or 2:00 Am.,,0,0,0
580,53,fp9,8791,My favorite color is the white. The white is the symbol of purity in Korea.,,0,0,0
581,54,fp9,8791,Today is second October.,,0,0,0
582,55,fp9,8791,I thank I am kinds and honest person.,,0,0,0
583,45,ea3,8792,"Best friendMy best friendâ€™s name is Jung. At first, we GOT TOGETHER in the high school. He SAT DOWN at the end of classroom. Sometimes, I CALLED IN him do my homework such as science because he was good at it. If we were supposed to FIGURE difficult problem OUT, always he TRY it OUT with me in my home. One day, I FOUND OUT the reason he studied well; he always LOOKED UP the problem concerning science in the library. He often PICKED a science exercise book UP in a library and showed me it. Finally, he SETTLED ON his major; it was science. I think that he never GIVE it UP until he will die.",,0,0,0
584,56,ea3,8793,"I like my classmates. They are strange and interesting to me. Sometimes I cannot FIGURE them OUT. For instance, some guys SIT DOWN stretching their legs. Teacher might feel uncomfortable. Some classrooms CHEER me UP but some others BRING me DOWN because of its smell.I love my apartment because itâ€™s big and modern. Actually this house was my Korean friendâ€™s apartment. She should have LEFT FOR Australia to GO UP her major. Therefore I PICKED this house UP last summer very easily. I think it was very lucky because it is difficult for me to SETTLE ON new environment without house.",,0,0,0
585,62,ge7,8794,"The downtown area of Decasia is rapidly decaying. A lot of brand name stores have been replaced by low class stores due to the lack of responsibility from the city authority among the problem. For example, Roses giant boutique has replaced by an adult (pornographic) book store. Furthermore, lack of police patrol during the night cases some damages among the properties. For example, during the night someone paints â€œthe killersâ€ù on four buildings. However, the city authority did not take any action toward this irresponsible behavior. The public transportation had been also affected by irresponsible act in fact bus service is discontinued. In conclusion in order to save the downtown area from decaying, the authorities and the residents of Decasia must cooperate together.",,0,0,0
586,62,de2,8795,"Topic Sentence: The downtown area of Decasia is rapidly decaying	The downtown area of Decasia has been rapidly decaying. Many of the stores have been moving out. For instance, Roseâ€™s Giant Boutique moved to the Town Mall shopping center, Heartland Department Store moved to the Town Mall. In stead of loosing shops there, an unpleasant shop is moving to the downtown. For instance, An â€ùadultâ€ù(pornographic) bookstore is moving into the building formerly  occupied by Roseâ€™s Giant Boutique. In addition, it also lost a entertainment place. The elegant Chandler Theater closed down. Then, An â€œadultâ€ù movie theater is opening at the old Chandler Theater instead.",,0,0,0
587,58,fm1,8796,She is a student in United States. She is live in a student residence and she has own room. She is from Japanese.,,0,0,0
588,59,fm1,8796,"Because her teacher says it is a good way for me to practice writing in English, and to write about my experiences here in the United States.",,0,0,0
589,60,fm1,8796,She is unhappy. Because her English improving faster.,,0,0,0
590,61,fm1,8796,She is happy because she went to school party last Friday and she talked about her countries and she is going sightseeing with Kenji in weekend.,,0,0,0
591,58,cb9,8797,She is a student in United States. She is live in a student residence and she has own room. She is from Japanese.,,0,0,0
592,59,cb9,8797,"Because her teacher says it is a good way for me to practice writing in English, and to write about my experiences here in the United States.",,0,0,0
593,60,cb9,8797,She is unhappy. Because her English improving faster.,,0,0,0
594,61,cb9,8797,She is happy because she went to school party last Friday and she talked about her countries and she is going sightseeing with Kenji in weekend.,,0,0,0
595,29,bd3,8798,"Vocabulary:(Mismanagement)Sentence: â€_ their would be no question of mismanagement of funds.Part of speech: nounDefinition: to deal with something. you are in charge of in a way that is not effective or organized.(Demonstrate)Sentence: Both Mr. and Mrs. Crowley demonstrate a genuineâ€_Part of speech: verbDefinition: to show that you have a particular skill, quality, or ability.(Organize)Sentence: Victor Crowley was helping to organize a demonstrationâ€_Part of speech: verbDefinition: to plane or arrange something.(Disagreement)Sentence: Victor had some very public disagreement on the constructionsâ€_Part of speech: nounDefinition: the state of having a different opinion of something.(Religious)Sentence: they didnâ€™t want their children to attend religious schoolâ€_Part of speech: adjectiveDefinition: believing strongly in your religion and obeying its rules.(Obvious)Sentence: The obvious negative is their ages.Part of speech: adjective.Definition: easy to notice or understand.(Remain)Sentence: there is some question about how long they will remain so.Part of speech: verbDefinition: to continue to be in the same state or condition.Margin Qustions:1.She is the investigation.2.It means that Henry Crowley has his own work.3.The text based on description and comparison/ contrast organized.4.It signals that there is extra information.5.It means (but).6.He is a cardiology doctor for Mr. Henry Crowley.7.It signals that there is more than one negative factor.8.It means (but).",,0,0,0
596,43,eq0,8799,"commercial:Today there are many methods for commercial on TV.recruit:If you lay off your empployy, you should recruit others for your company.essential:Usualy a person who focus on an essential idea in the class he don't forget a lot of important details.",,0,0,0
597,62,fv8,8800,"1st Draft:    The downtown area of Decasia is rapidly decaying. It has been suffering from a lot of problems lately. For instance, it used to be known for its many high class boutiques and stores. Furthermore, many of the stores are moving out. For example, on last January 3rd Roseâ€™s giant boutique moved to the town mall shopping center. Few days later the heartland department store also moved to town mall. Furthermore, other famous stores moved such as shankâ€™s menâ€™s clothing store which also moved to the town mall in the suburbs. In fact, many of those stores have been replaced by sleazy places. Like the â€œadultâ€ù bookstore which moved to the building previously occupied by Roseâ€™s Giant Boutique. Such incidents have really affected the downtown area negatively which caused to its decay.",,0,0,0
598,43,fb3,8801,"1-The two teams got tie scores.2-The number of smoking people is quite large.3-The number of smoking overstated in the last 10 years.",,0,0,0
599,23,cb3,8802,"1.Learn about languages,cultures,new things,meet different countries friends,be independent.2.I want to learn language and meet other countries friends.",,0,0,0
600,24,cb3,8802,"I prepare for the money,student visa,credit card,plane ticket,I-20,passport.",,0,0,0
601,25,cb3,8802,I don't get homesick,,0,0,0
602,46,gl6,8803,"Challenge: The President faces a serious challenge to his leadership.Specific: Set a specific time aside to do homework.Objective: he company's main objective is to increase sales overseas.Point: The whole point of traveling is to experience new things.Client: An important client buys any thing any time.Overstate: A child's need for a routine cannot be overstated.Jargon: medical/legal/technical jargon.",,0,0,0
603,51,cb8,8804,My aprtment is beautiful comfortable because my aprtment is a color rose.,,0,0,0
604,52,cb8,8804,I am going to bed at 2 MP every day.,,0,0,0
605,53,cb8,8804,My favorite is a rose blue color.,,0,0,0
606,54,cb8,8804,"Today is monday, 2 OCTOBER, 2006",,0,0,0
607,55,cb8,8804,"I am is alway friendly, honst, and neat.",,0,0,0
608,44,du6,8805,"EMOTIONAL ; THE SPEECH WAS VERY EMOTIONAL.COPY ; THE ADVERTISMENT IS VERY GOOD BECOUSE OF THE LARGE PHOTO WITH SHORT COPY.NOTICE ; YOU SHUOLD WRITE YOUR NOTICES DURING YOUR CLASS",,0,0,0
609,58,cb8,8806,Lily studies in school in New York.              She is from Taiwanese.,,0,0,0
610,59,cb8,8806,she is writing a Journal because she is practice writing in English and she write for student newspaper here at school.,,0,0,0
611,60,cb8,8806,She was unhappy because she understoood in english.,,0,0,0
612,61,cb8,8806,She wae happy besause she went to a school and she talked wite different people.,,0,0,0
613,44,du6,8807,"EMOTIONAL ; THE SPEECH WAS VERY EMOTIONAL.COPY ; THE ADVERTISMENT IS VERY GOOD BECOUSE OF THE LARGE PHOTO WITH SHORT COPY.NOTICE ; WHEN I VISITED PARIS I HAD NOTICED A HUGE NUMBER OF VISITORS",,0,0,0
614,7,ca5,8808,"each person can give his opinion about the best invention .each person can give his belife about the best invention .",,0,0,0
615,8,ca5,8808,"some students own cars .some students have cars .",,0,0,0
616,9,ca5,8808,"this dictionary is useful for students .this dictionary is helpful for students .",,0,0,0
617,11,ca5,8809,"i think is the most useful invention of all time is cell phone because as you know it is very helpful for most people in the world, for example, in a war , communicate with family or friends that is missing for and let's you communicate with people without you see them so, it is very important in out time and for all time",,0,0,0
618,23,ca5,8810,"First reason might be for getting a good certificate Second reason might he likes that country so muchThird reason might for getting their language Fourth reason might be looking for a new cultureFifth reason might be for personal thing ...........................................First reason because it is interesting city Second it has a good institute",,0,0,0
619,24,ca5,8810,"I advice you to look to some stuff about it before you come like its weather , its people and how is the best universities in it",,0,0,0
620,25,ca5,8810,I advice you to communicate with people and to adapt your self with that actually I do that to let my self I donâ€™t miss anyone,,0,0,0
621,58,ca5,8811,Person came to NY to learn English and she is from Taiwan,,0,0,0
622,59,ca5,8811,Because she wants to practice her English in writing,,0,0,0
623,60,ca5,8811,She wasn't happy because she was embarrassed when someone talked to her in the bus and she said for her self why my English is not improving faster.,,0,0,0
624,61,ca5,8811,She was happy because there were a lot of fun,,0,0,0
625,1,ca5,8812,6 sibling,,0,0,0
626,2,ca5,8812,chinese soup,,0,0,0
627,3,ca5,8812,i am writing my home work,,0,0,0
628,38,ca5,8813,5 classes,,0,0,0
629,39,ca5,8813,her name is tamar,,0,0,0
630,40,ca5,8813,i am living on baum blvd street,,0,0,0
631,41,ca5,8813,i am living with saudis guys,,0,0,0
632,42,ca5,8813,i like to go to cinema and hanging out with my friends,,0,0,0
633,51,ca5,8814,it has  three white bedrooms and the celieng is black.,,0,0,0
634,52,ca5,8814,i go at 6 am,,0,0,0
635,53,ca5,8814,it is white,,0,0,0
636,54,ca5,8814,"it is oct 3 , 2006",,0,0,0
637,55,ca5,8814,i am tall and i have black hair,,0,0,0
638,62,aj8,8815,"The quality and quantity of stores, the buildingsâ€™ poor exterior appearance and the streetsâ€™ shape can make me show the downtown area of Decasia is apparently rapidly decaying. The first alteration we know in his chronicle is that some famous and popular stores such as Poseâ€™s Giant Boutique mall, Heartland Department Store, Chandler Theater, and Chez Pierre restaurant have closed or moved out to other cities. Instead of those stores are some low level stores like a pawnshop, an â€œadultâ€ù movie theater and a pornographic bookstore. Also, the quantities of destroyed and dilapidated buildings are increasing in there. Some of them have graffiti such as â€œthe killersâ€ù painted on their walls, or have been destroyed by fire. Furthermore, the windows of the old buildings were shattered by stones. Finally, the shape of the main streets can present that the city government hasnâ€™t established good policies for their citizens. In the case of Decasia, there are more than forty potholes on the Main Street and the bus service has been discontinued. Both examples indicate that the city government has had some problems and obstructions in promoting the cityâ€™s policies, and they canâ€™t solve them.",,0,0,0
639,58,dj6,8816,"She arrived in New York two weeks ago.she likes New York and her school.She is from Taiwan.",,0,0,0
640,59,dj6,8816,She writing for one of her classes.,,0,0,0
641,60,dj6,8816,"She is unhappy.Because she want to make lots of American friends, but this isn't happning so easily.And it is hard for her to talk tosome people,even her classmate.",,0,0,0
642,61,dj6,8816,"She is happy.Because she went to a school party last friday and it was a lot of fun. she tolked with a Japanese guy and Italian woman. There're going sightseeing together this weekend.",,0,0,0
